L1,Subject,Region,Word,Time,Sentence,Case,Order,Reflexive,Predicate,Binding
Japanese,10,4,?,326,55,R,57,Simple O2,Simple,TRUE
Japanese,10,5,TF,1349,55,R,57,Simple O2,Simple,TRUE
Japanese,17,1,???,501,55,R,33,Simple O2,Simple,TRUE
Japanese,17,2,?????,651,55,R,33,Simple O2,Simple,TRUE
Japanese,17,3,???,751,55,R,33,Simple O2,Simple,TRUE
Japanese,17,4,?,464,55,R,33,Simple O2,Simple,TRUE
Japanese,17,5,TF,1639,55,R,33,Simple O2,Simple,TRUE
Japanese,18,1,???,481,55,R,15,Simple O2,Simple,TRUE
Japanese,18,2,?????,450,55,R,15,Simple O2,Simple,TRUE
Japanese,18,3,???,709,55,R,15,Simple O2,Simple,TRUE
Japanese,18,4,?,442,55,R,15,Simple O2,Simple,TRUE
Japanese,18,5,TF,698,55,R,15,Simple O2,Simple,TRUE
Japanese,19,1,???,425,55,R,58,Simple O2,Simple,TRUE
Japanese,19,2,?????,297,55,R,58,Simple O2,Simple,TRUE
Japanese,19,3,???,337,55,R,58,Simple O2,Simple,TRUE
Japanese,19,4,?,238,55,R,58,Simple O2,Simple,TRUE
Japanese,19,5,TF,226,55,R,58,Simple O2,Simple,TRUE
Japanese,20,1,???,256,55,R,46,Simple O2,Simple,TRUE
Japanese,20,2,?????,207,55,R,46,Simple O2,Simple,TRUE
Japanese,20,3,???,268,55,R,46,Simple O2,Simple,TRUE
Japanese,20,4,?,248,55,R,46,Simple O2,Simple,TRUE
Japanese,20,5,TF,666,55,R,46,Simple O2,Simple,TRUE
Japanese,21,1,???,436,55,R,36,Simple O2,Simple,TRUE
Japanese,21,2,?????,359,55,R,36,Simple O2,Simple,TRUE
Japanese,21,3,???,550,55,R,36,Simple O2,Simple,TRUE
Japanese,21,4,?,316,55,R,36,Simple O2,Simple,TRUE
Japanese,21,5,TF,477,55,R,36,Simple O2,Simple,TRUE
Japanese,11,1,???,641,55,R,34,Simple O2,Simple,TRUE
Japanese,11,2,?????,603,55,R,34,Simple O2,Simple,TRUE
Japanese,11,3,???,593,55,R,34,Simple O2,Simple,TRUE
Japanese,11,4,?,375,55,R,34,Simple O2,Simple,TRUE
Japanese,11,5,TF,2188,55,R,34,Simple O2,Simple,TRUE
Japanese,12,1,???,462,55,R,32,Simple O2,Simple,TRUE
Japanese,12,2,?????,404,55,R,32,Simple O2,Simple,TRUE
Japanese,12,3,???,444,55,R,32,Simple O2,Simple,TRUE
Japanese,12,4,?,593,55,R,32,Simple O2,Simple,TRUE
Japanese,12,5,TF,1166,55,R,32,Simple O2,Simple,TRUE
Japanese,13,1,???,345,55,R,54,Simple O2,Simple,TRUE
Japanese,13,2,?????,377,55,R,54,Simple O2,Simple,TRUE
Japanese,13,3,???,416,55,R,54,Simple O2,Simple,TRUE
Japanese,13,4,?,476,55,R,54,Simple O2,Simple,TRUE
Japanese,13,5,TF,435,55,R,54,Simple O2,Simple,TRUE
Japanese,14,1,???,482,55,R,22,Simple O2,Simple,TRUE
Japanese,14,2,?????,543,55,R,22,Simple O2,Simple,TRUE
Japanese,14,3,???,1734,55,R,22,Simple O2,Simple,TRUE
Japanese,14,4,?,990,55,R,22,Simple O2,Simple,TRUE
Japanese,14,5,TF,1772,55,R,22,Simple O2,Simple,TRUE
Japanese,15,1,???,1306,55,R,15,Simple O2,Simple,TRUE
Japanese,15,2,?????,637,55,R,15,Simple O2,Simple,TRUE
Japanese,15,3,???,4786,55,R,15,Simple O2,Simple,TRUE
Japanese,15,4,?,278,55,R,15,Simple O2,Simple,TRUE
Japanese,15,5,TF,5546,55,R,15,Simple O2,Simple,TRUE
Japanese,16,1,???,421,55,R,17,Simple O2,Simple,TRUE
Japanese,16,2,?????,373,55,R,17,Simple O2,Simple,TRUE
Japanese,16,3,???,561,55,R,17,Simple O2,Simple,TRUE
Japanese,16,4,?,838,55,R,17,Simple O2,Simple,TRUE
Japanese,16,5,TF,3002,55,R,17,Simple O2,Simple,TRUE
Japanese,1,1,???,354,57,R,60,Simple B1,Simple,FALSE
Japanese,1,2,????,378,57,R,60,Simple B1,Simple,FALSE
Japanese,1,3,????,569,57,R,60,Simple B1,Simple,FALSE
Japanese,1,4,?,338,57,R,60,Simple B1,Simple,FALSE
Japanese,1,5,TF,683,57,R,60,Simple B1,Simple,FALSE
Japanese,2,1,???,647,57,R,53,Simple B1,Simple,FALSE
Japanese,2,2,????,429,57,R,53,Simple B1,Simple,FALSE
Japanese,2,3,????,589,57,R,53,Simple B1,Simple,FALSE
Japanese,2,4,?,249,57,R,53,Simple B1,Simple,FALSE
Japanese,2,5,TF,1029,57,R,53,Simple B1,Simple,FALSE
Japanese,3,1,???,552,57,R,23,Simple B1,Simple,FALSE
Japanese,3,2,????,554,57,R,23,Simple B1,Simple,FALSE
Japanese,3,3,????,534,57,R,23,Simple B1,Simple,FALSE
Japanese,3,4,?,316,57,R,23,Simple B1,Simple,FALSE
Japanese,3,5,TF,7639,57,R,23,Simple B1,Simple,FALSE
Japanese,4,1,???,1106,57,R,6,Simple B1,Simple,FALSE
Japanese,4,2,????,603,57,R,6,Simple B1,Simple,FALSE
Japanese,4,3,????,920,57,R,6,Simple B1,Simple,FALSE
Japanese,4,4,?,603,57,R,6,Simple B1,Simple,FALSE
Japanese,4,5,TF,998,57,R,6,Simple B1,Simple,FALSE
Japanese,5,1,???,710,57,R,39,Simple B1,Simple,FALSE
Japanese,5,2,????,576,57,R,39,Simple B1,Simple,FALSE
Japanese,5,3,????,792,57,R,39,Simple B1,Simple,FALSE
Japanese,5,4,?,316,57,R,39,Simple B1,Simple,FALSE
Japanese,5,5,TF,890,57,R,39,Simple B1,Simple,FALSE
Japanese,6,1,???,546,57,R,27,Simple B1,Simple,FALSE
Japanese,6,2,????,488,57,R,27,Simple B1,Simple,FALSE
Japanese,6,3,????,767,57,R,27,Simple B1,Simple,FALSE
Japanese,6,4,?,479,57,R,27,Simple B1,Simple,FALSE
Japanese,6,5,TF,614,57,R,27,Simple B1,Simple,FALSE
Japanese,7,1,???,364,57,R,32,Simple B1,Simple,FALSE
Japanese,7,2,????,336,57,R,32,Simple B1,Simple,FALSE
Japanese,7,3,????,286,57,R,32,Simple B1,Simple,FALSE
Japanese,7,4,?,316,57,R,32,Simple B1,Simple,FALSE
Japanese,7,5,TF,653,57,R,32,Simple B1,Simple,FALSE
Japanese,8,1,???,1612,57,R,35,Simple B1,Simple,FALSE
Japanese,8,2,????,447,57,R,35,Simple B1,Simple,FALSE
Japanese,8,3,????,607,57,R,35,Simple B1,Simple,FALSE
Japanese,8,4,?,157,57,R,35,Simple B1,Simple,FALSE
Japanese,8,5,TF,1044,57,R,35,Simple B1,Simple,FALSE
Japanese,9,1,???,405,57,R,4,Simple B1,Simple,FALSE
Japanese,9,2,????,408,57,R,4,Simple B1,Simple,FALSE
Japanese,9,3,????,388,57,R,4,Simple B1,Simple,FALSE
Japanese,9,4,?,579,57,R,4,Simple B1,Simple,FALSE
Japanese,9,5,TF,397,57,R,4,Simple B1,Simple,FALSE
Japanese,10,1,???,556,57,R,14,Simple B1,Simple,FALSE
Japanese,10,2,????,449,57,R,14,Simple B1,Simple,FALSE
Japanese,10,3,????,448,57,R,14,Simple B1,Simple,FALSE
Japanese,10,4,?,459,57,R,14,Simple B1,Simple,FALSE
Japanese,10,5,TF,1088,57,R,14,Simple B1,Simple,FALSE
Japanese,17,1,???,680,57,R,14,Simple B1,Simple,FALSE
Japanese,17,2,????,621,57,R,14,Simple B1,Simple,FALSE
Japanese,17,3,????,611,57,R,14,Simple B1,Simple,FALSE
Japanese,17,4,?,423,57,R,14,Simple B1,Simple,FALSE
Japanese,17,5,TF,1725,57,R,14,Simple B1,Simple,FALSE
Japanese,18,1,???,296,57,R,54,Simple B1,Simple,FALSE
Japanese,18,2,????,292,57,R,54,Simple B1,Simple,FALSE
Japanese,18,3,????,354,57,R,54,Simple B1,Simple,FALSE
Japanese,18,4,?,295,57,R,54,Simple B1,Simple,FALSE
Japanese,18,5,TF,403,57,R,54,Simple B1,Simple,FALSE
Japanese,19,1,???,365,57,R,40,Simple B1,Simple,FALSE
Japanese,19,2,????,447,57,R,40,Simple B1,Simple,FALSE
Japanese,19,3,????,316,57,R,40,Simple B1,Simple,FALSE
Japanese,19,4,?,297,57,R,40,Simple B1,Simple,FALSE
Japanese,19,5,TF,295,57,R,40,Simple B1,Simple,FALSE
Japanese,20,1,???,365,57,R,43,Simple B1,Simple,FALSE
Japanese,20,2,????,248,57,R,43,Simple B1,Simple,FALSE
Japanese,20,3,????,238,57,R,43,Simple B1,Simple,FALSE
Japanese,20,4,?,588,57,R,43,Simple B1,Simple,FALSE
Japanese,20,5,TF,606,57,R,43,Simple B1,Simple,FALSE
Japanese,21,1,???,466,57,R,26,Simple B1,Simple,FALSE
Japanese,21,2,????,378,57,R,26,Simple B1,Simple,FALSE
Japanese,21,3,????,458,57,R,26,Simple B1,Simple,FALSE
Japanese,21,4,?,448,57,R,26,Simple B1,Simple,FALSE
Japanese,21,5,TF,456,57,R,26,Simple B1,Simple,FALSE
Japanese,11,1,???,412,57,R,56,Simple B1,Simple,FALSE
Japanese,11,2,????,395,57,R,56,Simple B1,Simple,FALSE
Japanese,11,3,????,375,57,R,56,Simple B1,Simple,FALSE
Japanese,11,4,?,385,57,R,56,Simple B1,Simple,FALSE
Japanese,11,5,TF,1625,57,R,56,Simple B1,Simple,FALSE
Japanese,12,1,???,313,57,R,35,Simple B1,Simple,FALSE
Japanese,12,2,????,355,57,R,35,Simple B1,Simple,FALSE
Japanese,12,3,????,424,57,R,35,Simple B1,Simple,FALSE
Japanese,12,4,?,355,57,R,35,Simple B1,Simple,FALSE
Japanese,12,5,TF,859,57,R,35,Simple B1,Simple,FALSE
Japanese,13,1,???,395,57,R,50,Simple B1,Simple,FALSE
Japanese,13,2,????,366,57,R,50,Simple B1,Simple,FALSE
Japanese,13,3,????,396,57,R,50,Simple B1,Simple,FALSE
Japanese,13,4,?,526,57,R,50,Simple B1,Simple,FALSE
Japanese,13,5,TF,265,57,R,50,Simple B1,Simple,FALSE
Japanese,14,1,???,848,57,R,14,Simple B1,Simple,FALSE
Japanese,14,2,????,800,57,R,14,Simple B1,Simple,FALSE
Japanese,14,3,????,2174,57,R,14,Simple B1,Simple,FALSE
Japanese,14,4,?,389,57,R,14,Simple B1,Simple,FALSE
Japanese,14,5,TF,1140,57,R,14,Simple B1,Simple,FALSE
Japanese,15,1,???,556,57,R,24,Simple B1,Simple,FALSE
Japanese,15,2,????,548,57,R,24,Simple B1,Simple,FALSE
Japanese,15,3,????,858,57,R,24,Simple B1,Simple,FALSE
Japanese,15,4,?,348,57,R,24,Simple B1,Simple,FALSE
Japanese,15,5,TF,807,57,R,24,Simple B1,Simple,FALSE
Japanese,16,1,???,263,57,R,42,Simple B1,Simple,FALSE
Japanese,16,2,????,295,57,R,42,Simple B1,Simple,FALSE
Japanese,16,3,????,761,57,R,42,Simple B1,Simple,FALSE
Japanese,16,4,?,900,57,R,42,Simple B1,Simple,FALSE
Japanese,16,5,TF,204,57,R,42,Simple B1,Simple,FALSE
Japanese,1,1,???,565,59,R,37,Simple B2,Simple,TRUE
Japanese,1,2,???,559,59,R,37,Simple B2,Simple,TRUE
Japanese,1,3,???,609,59,R,37,Simple B2,Simple,TRUE
Japanese,1,4,?,740,59,R,37,Simple B2,Simple,TRUE
Japanese,1,5,TF,1125,59,R,37,Simple B2,Simple,TRUE
Japanese,2,1,???,485,59,R,31,Simple B2,Simple,TRUE
Japanese,2,2,???,477,59,R,31,Simple B2,Simple,TRUE
Japanese,2,3,???,588,59,R,31,Simple B2,Simple,TRUE
Japanese,2,4,?,430,59,R,31,Simple B2,Simple,TRUE
Japanese,2,5,TF,1156,59,R,31,Simple B2,Simple,TRUE
Japanese,3,1,???,453,59,R,37,Simple B2,Simple,TRUE
Japanese,3,2,???,476,59,R,37,Simple B2,Simple,TRUE
Japanese,3,3,???,474,59,R,37,Simple B2,Simple,TRUE
Japanese,3,4,?,246,59,R,37,Simple B2,Simple,TRUE
Japanese,3,5,TF,2312,59,R,37,Simple B2,Simple,TRUE
Japanese,4,1,???,771,59,R,33,Simple B2,Simple,TRUE
Japanese,4,2,???,544,59,R,33,Simple B2,Simple,TRUE
Japanese,4,3,???,415,59,R,33,Simple B2,Simple,TRUE
Japanese,4,4,?,405,59,R,33,Simple B2,Simple,TRUE
Japanese,4,5,TF,632,59,R,33,Simple B2,Simple,TRUE
Japanese,5,1,???,563,59,R,33,Simple B2,Simple,TRUE
Japanese,5,2,???,831,59,R,33,Simple B2,Simple,TRUE
Japanese,5,3,???,633,59,R,33,Simple B2,Simple,TRUE
Japanese,5,4,?,375,59,R,33,Simple B2,Simple,TRUE
Japanese,5,5,TF,1247,59,R,33,Simple B2,Simple,TRUE
Japanese,6,1,???,456,59,R,22,Simple B2,Simple,TRUE
Japanese,6,2,???,537,59,R,22,Simple B2,Simple,TRUE
Japanese,6,3,???,497,59,R,22,Simple B2,Simple,TRUE
Japanese,6,4,?,597,59,R,22,Simple B2,Simple,TRUE
Japanese,6,5,TF,1064,59,R,22,Simple B2,Simple,TRUE
Japanese,7,1,???,373,59,R,24,Simple B2,Simple,TRUE
Japanese,7,2,???,326,59,R,24,Simple B2,Simple,TRUE
Japanese,7,3,???,307,59,R,24,Simple B2,Simple,TRUE
Japanese,7,4,?,326,59,R,24,Simple B2,Simple,TRUE
Japanese,7,5,TF,1350,59,R,24,Simple B2,Simple,TRUE
Japanese,8,1,???,664,59,R,25,Simple B2,Simple,TRUE
Japanese,8,2,???,746,59,R,25,Simple B2,Simple,TRUE
Japanese,8,3,???,466,59,R,25,Simple B2,Simple,TRUE
Japanese,8,4,?,228,59,R,25,Simple B2,Simple,TRUE
Japanese,8,5,TF,774,59,R,25,Simple B2,Simple,TRUE
Japanese,9,1,???,427,59,R,7,Simple B2,Simple,TRUE
Japanese,9,2,???,368,59,R,7,Simple B2,Simple,TRUE
Japanese,9,3,???,378,59,R,7,Simple B2,Simple,TRUE
Japanese,9,4,?,408,59,R,7,Simple B2,Simple,TRUE
Japanese,9,5,TF,377,59,R,7,Simple B2,Simple,TRUE
Japanese,10,1,???,407,59,R,21,Simple B2,Simple,TRUE
Japanese,10,2,???,389,59,R,21,Simple B2,Simple,TRUE
Japanese,10,3,???,429,59,R,21,Simple B2,Simple,TRUE
Japanese,10,4,?,389,59,R,21,Simple B2,Simple,TRUE
Japanese,10,5,TF,1079,59,R,21,Simple B2,Simple,TRUE
Japanese,17,1,???,561,59,R,39,Simple B2,Simple,TRUE
Japanese,17,2,???,572,59,R,39,Simple B2,Simple,TRUE
Japanese,17,3,???,662,59,R,39,Simple B2,Simple,TRUE
Japanese,17,4,?,444,59,R,39,Simple B2,Simple,TRUE
Japanese,17,5,TF,2215,59,R,39,Simple B2,Simple,TRUE
Japanese,18,1,???,499,59,R,6,Simple B2,Simple,TRUE
Japanese,18,2,???,551,59,R,6,Simple B2,Simple,TRUE
Japanese,18,3,???,1637,59,R,6,Simple B2,Simple,TRUE
Japanese,18,4,?,551,59,R,6,Simple B2,Simple,TRUE
Japanese,18,5,TF,1013,59,R,6,Simple B2,Simple,TRUE
Japanese,19,1,???,912,59,R,33,Simple B2,Simple,TRUE
Japanese,19,2,???,267,59,R,33,Simple B2,Simple,TRUE
Japanese,19,3,???,267,59,R,33,Simple B2,Simple,TRUE
Japanese,19,4,?,167,59,R,33,Simple B2,Simple,TRUE
Japanese,19,5,TF,764,59,R,33,Simple B2,Simple,TRUE
Japanese,20,1,???,365,59,R,32,Simple B2,Simple,TRUE
Japanese,20,2,???,327,59,R,32,Simple B2,Simple,TRUE
Japanese,20,3,???,347,59,R,32,Simple B2,Simple,TRUE
Japanese,20,4,?,277,59,R,32,Simple B2,Simple,TRUE
Japanese,20,5,TF,496,59,R,32,Simple B2,Simple,TRUE
Japanese,21,1,???,437,59,R,34,Simple B2,Simple,TRUE
Japanese,21,2,???,410,59,R,34,Simple B2,Simple,TRUE
Japanese,21,3,???,507,59,R,34,Simple B2,Simple,TRUE
Japanese,21,4,?,590,59,R,34,Simple B2,Simple,TRUE
Japanese,21,5,TF,1668,59,R,34,Simple B2,Simple,TRUE
Japanese,11,1,???,1200,59,R,24,Simple B2,Simple,TRUE
Japanese,11,2,???,670,59,R,24,Simple B2,Simple,TRUE
Japanese,11,3,???,3029,59,R,24,Simple B2,Simple,TRUE
Japanese,11,4,?,820,59,R,24,Simple B2,Simple,TRUE
Japanese,11,5,TF,3448,59,R,24,Simple B2,Simple,TRUE
Japanese,12,1,???,430,59,R,3,Simple B2,Simple,TRUE
Japanese,12,2,???,423,59,R,3,Simple B2,Simple,TRUE
Japanese,12,3,???,641,59,R,3,Simple B2,Simple,TRUE
Japanese,12,4,?,1333,59,R,3,Simple B2,Simple,TRUE
Japanese,12,5,TF,1364,59,R,3,Simple B2,Simple,TRUE
Japanese,13,1,???,553,59,R,34,Simple B2,Simple,TRUE
Japanese,13,2,???,416,59,R,34,Simple B2,Simple,TRUE
Japanese,13,3,???,465,59,R,34,Simple B2,Simple,TRUE
Japanese,13,4,?,435,59,R,34,Simple B2,Simple,TRUE
Japanese,13,5,TF,1131,59,R,34,Simple B2,Simple,TRUE
Japanese,14,1,???,533,59,R,36,Simple B2,Simple,TRUE
Japanese,14,2,???,654,59,R,36,Simple B2,Simple,TRUE
Japanese,14,3,???,1699,59,R,36,Simple B2,Simple,TRUE
Japanese,14,4,?,1301,59,R,36,Simple B2,Simple,TRUE
Japanese,14,5,TF,494,59,R,36,Simple B2,Simple,TRUE
Japanese,15,1,???,887,59,R,46,Simple B2,Simple,TRUE
Japanese,15,2,???,929,59,R,46,Simple B2,Simple,TRUE
Japanese,15,3,???,3532,59,R,46,Simple B2,Simple,TRUE
Japanese,15,4,?,418,59,R,46,Simple B2,Simple,TRUE
Japanese,15,5,TF,3120,59,R,46,Simple B2,Simple,TRUE
Japanese,16,1,???,371,59,R,18,Simple B2,Simple,TRUE
Japanese,16,2,???,394,59,R,18,Simple B2,Simple,TRUE
Japanese,16,3,???,492,59,R,18,Simple B2,Simple,TRUE
Japanese,16,4,?,740,59,R,18,Simple B2,Simple,TRUE
Japanese,16,5,TF,925,59,R,18,Simple B2,Simple,TRUE
Japanese,1,1,???,393,50,R,12,Relative S1,Subject,TRUE
Japanese,1,2,???,340,50,R,12,Relative S1,Subject,TRUE
Japanese,1,3,??????,369,50,R,12,Relative S1,Subject,TRUE
Japanese,1,4,???,399,50,R,12,Relative S1,Subject,TRUE
Japanese,1,5,??,509,50,R,12,Relative S1,Subject,TRUE
Japanese,1,6,???,469,50,R,12,Relative S1,Subject,TRUE
Japanese,1,7,?,459,50,R,12,Relative S1,Subject,TRUE
Japanese,1,8,TF,945,50,R,12,Relative S1,Subject,TRUE
Japanese,2,1,???,797,50,R,39,Relative S1,Subject,TRUE
Japanese,2,2,???,709,50,R,39,Relative S1,Subject,TRUE
Japanese,2,3,??????,839,50,R,39,Relative S1,Subject,TRUE
Japanese,2,4,???,718,50,R,39,Relative S1,Subject,TRUE
Japanese,2,5,??,3142,50,R,39,Relative S1,Subject,TRUE
Japanese,2,6,???,719,50,R,39,Relative S1,Subject,TRUE
Japanese,2,7,?,389,50,R,39,Relative S1,Subject,TRUE
Japanese,2,8,TF,1088,50,R,39,Relative S1,Subject,TRUE
Japanese,3,1,???,482,50,R,44,Relative S1,Subject,TRUE
Japanese,3,2,???,357,50,R,44,Relative S1,Subject,TRUE
Japanese,3,3,??????,702,50,R,44,Relative S1,Subject,TRUE
Japanese,3,4,???,356,50,R,44,Relative S1,Subject,TRUE
Japanese,3,5,??,753,50,R,44,Relative S1,Subject,TRUE
Japanese,3,6,???,644,50,R,44,Relative S1,Subject,TRUE
Japanese,3,7,?,455,50,R,44,Relative S1,Subject,TRUE
Japanese,3,8,TF,1657,50,R,44,Relative S1,Subject,TRUE
Japanese,4,1,???,1028,50,R,27,Relative S1,Subject,TRUE
Japanese,4,2,???,1130,50,R,27,Relative S1,Subject,TRUE
Japanese,4,3,??????,643,50,R,27,Relative S1,Subject,TRUE
Japanese,4,4,???,464,50,R,27,Relative S1,Subject,TRUE
Japanese,4,5,??,2551,50,R,27,Relative S1,Subject,TRUE
Japanese,4,6,???,554,50,R,27,Relative S1,Subject,TRUE
Japanese,4,7,?,554,50,R,27,Relative S1,Subject,TRUE
Japanese,4,8,TF,642,50,R,27,Relative S1,Subject,TRUE
Japanese,5,1,???,908,50,R,12,Relative S1,Subject,TRUE
Japanese,5,2,???,712,50,R,12,Relative S1,Subject,TRUE
Japanese,5,3,??????,583,50,R,12,Relative S1,Subject,TRUE
Japanese,5,4,???,662,50,R,12,Relative S1,Subject,TRUE
Japanese,5,5,??,593,50,R,12,Relative S1,Subject,TRUE
Japanese,5,6,???,365,50,R,12,Relative S1,Subject,TRUE
Japanese,5,7,?,334,50,R,12,Relative S1,Subject,TRUE
Japanese,5,8,TF,1604,50,R,12,Relative S1,Subject,TRUE
Japanese,6,1,???,566,50,R,57,Relative S1,Subject,TRUE
Japanese,6,2,???,488,50,R,57,Relative S1,Subject,TRUE
Japanese,6,3,??????,689,50,R,57,Relative S1,Subject,TRUE
Japanese,6,4,???,728,50,R,57,Relative S1,Subject,TRUE
Japanese,6,5,??,1079,50,R,57,Relative S1,Subject,TRUE
Japanese,6,6,???,638,50,R,57,Relative S1,Subject,TRUE
Japanese,6,7,?,439,50,R,57,Relative S1,Subject,TRUE
Japanese,6,8,TF,1096,50,R,57,Relative S1,Subject,TRUE
Japanese,7,1,???,472,50,R,57,Relative S1,Subject,TRUE
Japanese,7,2,???,456,50,R,57,Relative S1,Subject,TRUE
Japanese,7,3,??????,465,50,R,57,Relative S1,Subject,TRUE
Japanese,7,4,???,316,50,R,57,Relative S1,Subject,TRUE
Japanese,7,5,??,267,50,R,57,Relative S1,Subject,TRUE
Japanese,7,6,???,395,50,R,57,Relative S1,Subject,TRUE
Japanese,7,7,?,356,50,R,57,Relative S1,Subject,TRUE
Japanese,7,8,TF,443,50,R,57,Relative S1,Subject,TRUE
Japanese,8,1,???,710,50,R,13,Relative S1,Subject,TRUE
Japanese,8,2,???,795,50,R,13,Relative S1,Subject,TRUE
Japanese,8,3,??????,675,50,R,13,Relative S1,Subject,TRUE
Japanese,8,4,???,457,50,R,13,Relative S1,Subject,TRUE
Japanese,8,5,??,1024,50,R,13,Relative S1,Subject,TRUE
Japanese,8,6,???,645,50,R,13,Relative S1,Subject,TRUE
Japanese,8,7,?,436,50,R,13,Relative S1,Subject,TRUE
Japanese,8,8,TF,1232,50,R,13,Relative S1,Subject,TRUE
Japanese,9,1,???,396,50,R,24,Relative S1,Subject,TRUE
Japanese,9,2,???,458,50,R,24,Relative S1,Subject,TRUE
Japanese,9,3,??????,489,50,R,24,Relative S1,Subject,TRUE
Japanese,9,4,???,359,50,R,24,Relative S1,Subject,TRUE
Japanese,9,5,??,498,50,R,24,Relative S1,Subject,TRUE
Japanese,9,6,???,547,50,R,24,Relative S1,Subject,TRUE
Japanese,9,7,?,369,50,R,24,Relative S1,Subject,TRUE
Japanese,9,8,TF,417,50,R,24,Relative S1,Subject,TRUE
Japanese,10,1,???,512,50,R,34,Relative S1,Subject,TRUE
Japanese,10,2,???,713,50,R,34,Relative S1,Subject,TRUE
Japanese,10,3,??????,246,50,R,34,Relative S1,Subject,TRUE
Japanese,10,4,???,534,50,R,34,Relative S1,Subject,TRUE
Japanese,10,5,??,246,50,R,34,Relative S1,Subject,TRUE
Japanese,10,6,???,554,50,R,34,Relative S1,Subject,TRUE
Japanese,10,7,?,703,50,R,34,Relative S1,Subject,TRUE
Japanese,10,8,TF,5378,50,R,34,Relative S1,Subject,TRUE
Japanese,17,1,???,590,50,R,53,Relative S1,Subject,TRUE
Japanese,17,2,???,801,50,R,53,Relative S1,Subject,TRUE
Japanese,17,3,??????,851,50,R,53,Relative S1,Subject,TRUE
Japanese,17,4,???,593,50,R,53,Relative S1,Subject,TRUE
Japanese,17,5,??,533,50,R,53,Relative S1,Subject,TRUE
Japanese,17,6,???,533,50,R,53,Relative S1,Subject,TRUE
Japanese,17,7,?,483,50,R,53,Relative S1,Subject,TRUE
Japanese,17,8,TF,1463,50,R,53,Relative S1,Subject,TRUE
Japanese,18,1,???,422,50,R,45,Relative S1,Subject,TRUE
Japanese,18,2,???,452,50,R,45,Relative S1,Subject,TRUE
Japanese,18,3,??????,515,50,R,45,Relative S1,Subject,TRUE
Japanese,18,4,???,440,50,R,45,Relative S1,Subject,TRUE
Japanese,18,5,??,750,50,R,45,Relative S1,Subject,TRUE
Japanese,18,6,???,513,50,R,45,Relative S1,Subject,TRUE
Japanese,18,7,?,344,50,R,45,Relative S1,Subject,TRUE
Japanese,18,8,TF,650,50,R,45,Relative S1,Subject,TRUE
Japanese,19,1,???,414,50,R,45,Relative S1,Subject,TRUE
Japanese,19,2,???,337,50,R,45,Relative S1,Subject,TRUE
Japanese,19,3,??????,426,50,R,45,Relative S1,Subject,TRUE
Japanese,19,4,???,436,50,R,45,Relative S1,Subject,TRUE
Japanese,19,5,??,217,50,R,45,Relative S1,Subject,TRUE
Japanese,19,6,???,167,50,R,45,Relative S1,Subject,TRUE
Japanese,19,7,?,297,50,R,45,Relative S1,Subject,TRUE
Japanese,19,8,TF,774,50,R,45,Relative S1,Subject,TRUE
Japanese,20,1,???,355,50,R,37,Relative S1,Subject,TRUE
Japanese,20,2,???,278,50,R,37,Relative S1,Subject,TRUE
Japanese,20,3,??????,247,50,R,37,Relative S1,Subject,TRUE
Japanese,20,4,???,377,50,R,37,Relative S1,Subject,TRUE
Japanese,20,5,??,247,50,R,37,Relative S1,Subject,TRUE
Japanese,20,6,???,208,50,R,37,Relative S1,Subject,TRUE
Japanese,20,7,?,400,50,R,37,Relative S1,Subject,TRUE
Japanese,20,8,TF,643,50,R,37,Relative S1,Subject,TRUE
Japanese,21,1,???,337,50,R,60,Relative S1,Subject,TRUE
Japanese,21,2,???,459,50,R,60,Relative S1,Subject,TRUE
Japanese,21,3,??????,439,50,R,60,Relative S1,Subject,TRUE
Japanese,21,4,???,248,50,R,60,Relative S1,Subject,TRUE
Japanese,21,5,??,208,50,R,60,Relative S1,Subject,TRUE
Japanese,21,6,???,810,50,R,60,Relative S1,Subject,TRUE
Japanese,21,7,?,431,50,R,60,Relative S1,Subject,TRUE
Japanese,21,8,TF,925,50,R,60,Relative S1,Subject,TRUE
Japanese,11,1,???,527,50,R,17,Relative S1,Subject,TRUE
Japanese,11,2,???,1001,50,R,17,Relative S1,Subject,TRUE
Japanese,11,3,??????,509,50,R,17,Relative S1,Subject,TRUE
Japanese,11,4,???,629,50,R,17,Relative S1,Subject,TRUE
Japanese,11,5,??,1512,50,R,17,Relative S1,Subject,TRUE
Japanese,11,6,???,1071,50,R,17,Relative S1,Subject,TRUE
Japanese,11,7,?,409,50,R,17,Relative S1,Subject,TRUE
Japanese,11,8,TF,1491,50,R,17,Relative S1,Subject,TRUE
Japanese,12,1,???,512,50,R,42,Relative S1,Subject,TRUE
Japanese,12,2,???,454,50,R,42,Relative S1,Subject,TRUE
Japanese,12,3,??????,444,50,R,42,Relative S1,Subject,TRUE
Japanese,12,4,???,424,50,R,42,Relative S1,Subject,TRUE
Japanese,12,5,??,424,50,R,42,Relative S1,Subject,TRUE
Japanese,12,6,???,4554,50,R,42,Relative S1,Subject,TRUE
Japanese,12,7,?,434,50,R,42,Relative S1,Subject,TRUE
Japanese,12,8,TF,1078,50,R,42,Relative S1,Subject,TRUE
Japanese,13,1,???,335,50,R,60,Relative S1,Subject,TRUE
Japanese,13,2,???,347,50,R,60,Relative S1,Subject,TRUE
